Restaurant Name,City,Latitude,Longitude,Aggregate rating
Taste In Box,Noida,28.5956935,77.3623312,2.3
Snacks Point,Noida,28.6070243,77.3469342,2.9
Sector 55 China Town,Noida,28.606606,77.3470476,0.0
B Tamang Chineese,Noida,28.6033018,77.3428293,2.9
Foodelicious,Noida,28.6033255,77.3427967,3.1
The Cake Masters,Noida,28.6032453,77.3429861,2.5
Food Hut,Noida,28.603325,77.3427604,0.0
South Indian Snacks Stall,Noida,28.6033137,77.3427275,0.0
Twenty Four Seven,Noida,28.6005354,77.3545409,0.0
Barista,Noida,28.6045901,77.3576192,3.0
Barista,Noida,28.6048659,77.358741,2.9
The Gourmet Shack,Noida,28.60756944,77.35685091,3.3
"Vanshika Indian, Chinese, & Parantha Corner",Noida,28.6086827,77.3597643,3.1
Yes Bosz Food Plaza,Noida,28.6072953,77.362444,2.7
A1 Restaurant,Noida,28.6101016,77.3533487,0.0
Aggarwal Sweets India,Noida,28.61007,77.35318667,0.0
Chaska Food Hut,Noida,28.6085274,77.3597207,0.0
Hasty Tasty Fast Food,Noida,28.6057844,77.3625711,0.0
Pihu's Cafe,Noida,0.0,0.0,0.0
Sanjay Pandit Bhojnalaya,Noida,28.6099807,77.3532162,0.0
Sharma Hotel,Noida,28.6097471,77.3528544,0.0
Shri G,Noida,28.6100951,77.3533213,0.0
Nite Bites,Noida,28.6080732,77.3723239,2.7
Shankar Fast Food,Noida,28.6088161,77.3626026,2.7
Shivam Fast Food,Noida,28.6088444,77.3626134,2.9
Yumbo Bites,Noida,28.6086461,77.3724933,3.1
Essen Foods,Noida,28.6095755,77.3781674,0.0
L'amore,Noida,28.6081042,77.3724239,0.0
SPL Food Corner,Noida,28.6084226,77.36256,0.0
Shree Ganesh M Cafe,Noida,28.5920932,77.3178507,3.1
Chauhan Fast Food,Noida,28.6047247,77.3624842,0.0
Right for Night,Noida,0.0,0.0,0.0
Whatslife.in,Noida,28.6055225,77.3719027,0.0
BakeAffair,Noida,0.0,0.0,3.4
Mirchievous,Noida,28.59345268,77.36473083,3.1
Cafe Coffee Day,Noida,0.0,0.0,0.0
Dev Food,Noida,0.0,0.0,0.0
Green Vally Chiiness Food,Noida,28.59566,77.362366,0.0
221 B Baker Street,Noida,28.6142808,77.3716062,3.2
Binge Restaurant,Noida,28.6127995,77.3625455,3.2
Boxmeal,Noida,28.6181042,77.3698446,3.0
Brown Town,Noida,28.6191966,77.370818,2.7
Cafe Coffee Day,Noida,28.6127995,77.3625455,3.0
Cafe Coffee Day,Noida,28.6127402,77.3666722,3.0
Cafe Green Apple,Noida,28.6274956,77.374165,3.2
Cake Mandi,Noida,28.61083103,77.35402454,3.2
Chai Thela,Noida,28.6127402,77.3666722,3.1
Chinese Chilli Sizzler,Noida,28.6139194,77.371174,2.9
Delhi Biryani Hut,Noida,28.6181215,77.3704181,2.7
Dev's Restaurant & Bar,Noida,28.6142808,77.3716062,3.1
Doggy Style,Noida,28.58167444,77.33747028,3.2
Domino's Pizza,Noida,28.62443114,77.37043262,2.6
Floating Cakes,Noida,0.0,0.0,2.8
Food Brigade,Noida,28.62840758,77.37389041,3.2
Frequent Bakes,Noida,28.6181067,77.3702942,2.5
GreeNox,Noida,28.62667926,77.37371799,3.4
GVP Creations,Noida,28.61183236,77.37029448,3.1
Health Buzzz,Noida,28.6184991,77.3707092,3.2
Hot & Spicy,Noida,28.612911,77.3665825,2.9
Malabar Junction,Noida,28.6181511,77.369864,3.3
Masters Caterer,Noida,28.6127402,77.3666722,2.9
Meeting Point Corner,Noida,28.6280874,77.3738681,2.8
Mithaas Sweets,Noida,28.6180976,77.3706652,2.7
Mom's Canteen,Noida,0.0,0.0,3.0
MS Foods,Noida,28.61263059,77.3545194,3.1
Oh Buoy,Noida,28.62392171,77.37002995,3.3
Old Tehrii Cafe & Lounge,Noida,28.61451253,77.35519834,3.1
Pichli Gali,Noida,28.6193448,77.3701709,3.0
Pizza Hut,Noida,28.6127995,77.3625455,3.1
Rasoi99,Noida,28.6197372,77.3705298,3.2
Republic of Chicken,Noida,28.6196711,77.3704489,3.1
Republic's @ Dhaba,Noida,28.6127995,77.3625455,2.9
Rolling Beans,Noida,28.6239066,77.3700887,2.8
Rollmaal,Noida,28.612791,77.3624558,3.4
Subway,Noida,28.62453856,77.37041719,2.5
Swad,Noida,28.613167,77.3684034,2.8
The Chaiwalas,Noida,0.0,0.0,2.9
The Hunger Cure,Noida,28.6187885,77.3707797,3.0
World Bites,Noida,28.6185042,77.3698121,3.4
BunkYard Cafe,Noida,28.6145003,77.3624828,3.5
Chaayos,Noida,28.62453797,77.37017244,3.5
RollsKing,Noida,28.6182239,77.3702457,3.8
Sandwich King,Noida,28.613038,77.3631735,3.5
Speedy Chow,Noida,28.612791,77.3624558,3.6
Aggarwal Bikaneri Sweets & Restaurant,Noida,28.61550833,77.35487667,0.0
Al-Aayat Mughlai Biryani,Noida,28.61044692,77.35400308,0.0
Baba Chinese Fast Food,Noida,28.61997007,77.35509105,0.0
Cafe Coffee Day,Noida,28.618099,77.3723946,0.0
Cafe Rap,Noida,28.6252228,77.37004437,0.0
Chinese Fast Food Corner,Noida,28.6238525,77.368349,0.0
Chinese Food Corner,Noida,0.0,0.0,0.0
Chinese Hot,Noida,28.6139563,77.3672105,0.0
Dial a Cake,Noida,0.0,0.0,0.0
Doon Dhaba,Noida,28.6181335,77.370496,0.0
Food Weavers,Noida,28.6129491,77.3656117,0.0
Green Chick Chop,Noida,28.6143366,77.3712474,0.0
Hookie Dookie,Noida,28.6193211,77.3706875,0.0
Hotel Green View Palace,Noida,28.61750372,77.35475075,0.0
Hurry Curry Express,Noida,28.62565716,77.20952498,0.0
Kesarwa Bakez,Noida,28.6182302,77.3707092,0.0
Let's Noodle,Noida,28.6207119,77.3629871,0.0
New Dragon Chinese Fast Food  & Paranthey Wala,Noida,28.6132102,77.3660074,0.0
New Shahi Chinese Fast Food,Noida,28.6132289,77.3633138,0.0
Night Food Delivery,Noida,28.619656,77.3706195,0.0
Rajwana Foods,Noida,28.6131696,77.3634824,0.0
Shama Chicken Corner,Noida,28.6182302,77.3707092,0.0
Shiva Shudh Shakahari Bhojnalaya,Noida,28.6220057,77.3550388,0.0
Shri Balaji Shudh Vaishno Dhaba,Noida,28.6218907,77.3551543,0.0
Southern Santushti Cafe,Noida,28.62503592,77.37101935,0.0
Tiffin Man House,Noida,28.6188035,77.369567,0.0
WOW Zaika,Noida,0.0,0.0,0.0
Grand Eatery,Noida,28.6191953,77.3707194,2.4
Nathu's Sweets,Noida,28.612791,77.3624558,2.4
Subway,Noida,28.6129026,77.3664928,2.4
Chick Chicken Barbeque,Noida,28.625608,77.38531,2.6
Tiwari Hot Pot,Noida,28.616674,77.3770285,2.6
Chaiwaalas,Noida,0.0,0.0,0.0
Delhi Mughlai Biryani,Noida,28.6177586,77.3784944,0.0
Dumpty's,Noida,28.6249999,77.3771889,0.0
Food Passengers,Noida,0.0,0.0,0.0
Hungry Buddies,Noida,28.6125969,77.3846785,0.0
Maa Durga Food Corner,Noida,28.6292246,77.3760306,0.0
Subhoj,Noida,0.0,0.0,0.0
The Square Meal,Noida,0.0,0.0,0.0
Twenty Four Seven,Noida,0.0,0.0,0.0
Yeoh,Noida,0.0,0.0,0.0
South King Restaurant,Noida,28.6075466,77.3772233,2.8
Twomato Foods,Noida,28.607233,77.380365,3.2
Lazeez Foods,Noida,28.6095834,77.3760035,0.0
Spicy Punjabi Tadka,Noida,28.6095596,77.3757327,0.0
SPL Foods Plaza,Noida,28.6072612,77.3799187,0.0
Super Cake Shop,Noida,28.6094124,77.3755981,0.0
Bats On Delivery,Noida,28.597085,77.317172,2.7
Legacy of Awadh,Noida,28.5976222,77.3201607,3.3
Sweetcake.in,Noida,0.0,0.0,0.0
Hurry Curry,Noida,0.0,0.0,3.1
Thaaliwaalaa.com,Noida,28.5915785,77.3751945,2.9
Let's Burrrp,Noida,0.0,0.0,0.0
Annapurna Caterings,Noida,0.0,0.0,0.0
Beyond Food,Noida,28.6008237,77.3771267,0.0
Brown Town,Noida,28.6008229,77.3771316,0.0
Royal Spice,Noida,28.6076509,77.3798644,0.0
Bikaner's,Noida,28.5645097,77.3823794,2.9
Chilli Zone,Noida,28.5664689,77.3813429,3.4
Cold Rock Cafe,Noida,28.5663929,77.381327,3.3
Cup and Cones,Noida,28.5663773,77.3811864,3.1
Desi Spice,Noida,28.5646289,77.3851512,3.0
Food Destination,Noida,28.57108,77.3862918,3.0
Gangaur Sweets,Noida,28.5914755,77.3809101,2.7
Handi,Noida,28.585038,77.3997654,2.9
Hungry Inn,Noida,28.5722375,77.3863299,3.0
Keventers,Noida,28.5723004,77.3864019,2.9
La-Cuisine,Noida,28.5868911,77.4013017,2.9
Melting Flavours,Noida,28.5663966,77.3810922,3.4
Mighty Mughlai,Noida,28.57605503,77.32181758,3.2
Mithaas,Noida,28.5879324,77.400309,2.9
Mood 4 Food,Noida,28.56920274,77.38469392,3.1
Northern Bytes,Noida,28.57173,77.3920718,3.1
Shahenshah,Noida,28.5905939,77.3833124,3.0
Sugar Daddy Bakers,Noida,28.566406,77.3819125,2.7
Swag Sadda Desi,Noida,28.5851413,77.3992328,3.1
The Chinese Hut,Noida,28.5645272,77.38271,2.9
Wild Chef House,Noida,28.5694254,77.3848705,3.1
Grub Patio,Noida,28.5664155,77.3810436,3.7
The Grill @ 76,Noida,28.5665424,77.3821963,3.5
Zooby's Kitchen,Noida,28.5663598,77.3814563,3.5
4U,Noida,28.5659688,77.3813897,0.0
Aadhya Bakery & Foods,Noida,28.5891989,77.3803972,0.0
Bake Walkers,Noida,28.5914573,77.3805766,0.0
Bean Machine & Co.,Noida,28.588073,77.400003,0.0
Big B Pastry Shop,Noida,28.5663512,77.3816692,0.0
Breadman Cake Shop,Noida,28.5706274,77.386365,0.0
Breaky2Dinner,Noida,28.5714727,77.3837255,0.0
Brijwasi Sweets,Noida,28.5853989,77.3991911,0.0
Cafe Hot Pot,Noida,28.58528,77.3992776,0.0
Chef's Curry,Noida,28.5722136,77.386199,0.0
Dilli Bakery,Noida,28.5664704,77.3812069,0.0
Domino's Pizza,Noida,28.5880007,77.3986498,0.0
Dove And Mouse,Noida,28.5639598,77.387573,0.0
Food Cabana,Noida,0.0,0.0,0.0
Frozen Grillz,Noida,28.5645393,77.3851512,0.0
Ganesh Chinese Food Corner,Noida,28.5666463,77.3819508,0.0
Green Chick Chop,Noida,28.5704048,77.3864967,0.0
Handi Mitran Di,Noida,28.5665638,77.3822877,0.0
Hunger Tales,Noida,28.5419387,77.3346967,0.0
Hydrabad Biryani Express,Noida,28.5643503,77.3827156,0.0
Ice Stone Cafe,Noida,0.0,0.0,0.0
Kake Da Dhaba,Noida,0.0,0.0,0.0
Lucknow Wale Kwality Kabab,Noida,28.5664153,77.3807896,0.0
Mairu's,Noida,28.5646289,77.3851512,0.0
Meatwale.com,Noida,28.5707996,77.3863819,0.0
Mr. Biryani Walia,Noida,0.0,0.0,0.0
N E Great Foods,Noida,28.5711244,77.3846131,0.0
New Punjabi Tadka,Noida,28.5674429,77.3936272,0.0
Royal King,Noida,28.5717508,77.392176,0.0
The Dhaba,Noida,28.5665039,77.3812875,0.0
Tikka Express meets Chennai Express,Noida,28.585231,77.3992328,0.0
Vyanjan,Noida,28.5712706,77.3839456,0.0
Yolkers,Noida,28.58528,77.3992776,0.0
Zaika Kathi Rolls,Noida,28.5717732,77.3923332,0.0
Zaika of Dilli 6,Noida,28.5716155,77.3804176,0.0
Bikaner's,Noida,28.56639,77.3812288,2.4
Chawla's 2,Noida,28.515425,77.37333611,2.1
Ginnis Oven,Noida,28.5963721,77.3246524,3.2
Cream Bell,Noida,28.5960491,77.3227953,0.0
Whomely,Noida,28.52887237,77.39445644,3.2
Breaktym,Noida,28.5205286,77.3820287,3.2
Chinese Chilli Seasonal,Noida,28.5136416,77.3851484,2.9
Gopala,Noida,28.5146003,77.3853306,3.4
Hungry's Hut,Noida,28.5200041,77.3817427,3.1
Kebabplus,Noida,28.5205903,77.3841646,3.1
Oh Buoy - Flying Fox,Noida,28.519906,77.381653,3.0
Punjabi Pakwaan,Noida,28.5200799,77.38255,3.1
The Dessert Table Company,Noida,28.5189985,77.3863173,3.1
The Roll Van,Noida,28.5208059,77.3826397,3.0
Kitchen Mantra,Noida,28.5205006,77.3841646,3.6
Wabi Sabi,Noida,28.5209491,77.3841646,3.6
Baskin Robbins,Noida,28.5143927,77.3854509,0.0
Choicest Cakes,Noida,28.5144055,77.3856446,0.0
Midnight Foodies,Noida,0.0,0.0,0.0
Om Sweets Caterers & Bakery,Noida,28.5249223,77.3881327,0.0
Spicy Affair,Noida,28.519906,77.381653,0.0
The Bakery Mart,Noida,28.5204779,77.3820118,0.0
Southern Flavours,Noida,28.5143706,77.3854743,2.4
Cakebak,Noida,28.59579437,77.36500047,3.1
Fire n Ice,Noida,28.5971027,77.3648332,0.0
Adarsh Kulfi,Noida,28.5854737,77.3404494,3.0
Andaaz E Paranthas,Noida,28.5854737,77.3404494,3.2
Hot Fries,Noida,28.5854737,77.3404494,3.0
Pizza Hut,Noida,28.5864102,77.3413131,3.4
Rasoi E Punjab,Noida,28.5854737,77.3404494,2.6
Subway,Noida,28.5864047,77.3398007,3.4
Haldiram's,Noida,28.5861409,77.341214,3.6
Legends Barbeques,Noida,28.5862391,77.341371,3.9
6 Packs Momos,Noida,28.586,77.3406022,0.0
Balti,Noida,0.0,0.0,0.0
Baskin Robbins,Noida,28.5855119,77.341593,0.0
KBC�_,Noida,28.5863196,77.3409734,0.0
Nukkad Bites,Noida,28.5835794,77.3373249,0.0
Pan Asian Noodles,Noida,28.5863106,77.3409762,0.0
Chicane,Noida,28.5854928,77.3410212,2.2
US Pizza,Noida,28.5854928,77.3410212,2.2
Angeethi Se,Noida,28.5971027,77.3648332,3.2
Barista,Noida,28.5971027,77.3648332,2.5
BK's The Juice Bar,Noida,28.5971027,77.3648332,3.0
Eden Kitchen & Bar,Noida,28.5973057,77.3646089,3.1
Moti Mahal Delux Tandoori Trail,Noida,28.5970621,77.364878,2.5
New Woks,Noida,28.5970621,77.364878,2.5
Otik Hotshop,Noida,28.5971027,77.3648332,3.1
Pizza Hut,Noida,28.5973425,77.36484054,3.3
Punjabi Dhaba 61,Noida,28.5971298,77.3649169,2.6
Punjabi Pakwaan,Noida,28.5971518,77.364878,3.0
Spice of India,Noida,28.5971433,77.3647883,2.6
Swaad,Noida,28.5970621,77.364878,2.7
Yumm Biryani,Noida,28.5971097,77.3649068,3.2
Otik Cake Shop,Noida,28.5971027,77.3648332,3.5
Adarsh Kulfi,Noida,28.5971027,77.3648332,0.0
Pizza Junction,Noida,28.59716667,77.36474722,0.0
Domino's Pizza,Noida,28.5971137,77.3649083,2.4
Sagar Ratna,Noida,28.5971027,77.3648332,2.3
Subway,Noida,28.59689799,77.36498103,2.3
Barista,Noida,28.5675107,77.3258017,3.3
Bikano Chat Cafe,Noida,28.5674499,77.325869,3.0
Cafe Coffee Day,Noida,28.5678712,77.3262953,2.7
Cafe Coffee Day,Noida,28.5676664,77.3260261,2.7
Chaayos,Noida,28.566702,77.3253081,3.4
Chopaal Marwari,Noida,28.5670755,77.325482,2.8
Dolce Gelato,Noida,28.5680759,77.3265645,3.0
Domino's Pizza,Noida,28.5675098,77.3255549,3.2
Gelato Vinto,Noida,28.5677476,77.3259363,3.1
Kebab Xpress,Noida,28.5672542,77.3254017,3.2
McDonald's,Noida,28.5671503,77.3253081,3.4
Pind Balluchi,Noida,28.5671588,77.3253979,3.3
Ristorante Prego,Noida,28.5671588,77.3253979,3.1
The Coffee Bean & Tea Leaf,Noida,28.56721958,77.32540604,2.6
Turquoise Turkish Ice-cream,Noida,28.5680759,77.3265645,3.4
Yo! China,Noida,28.5678221,77.3262504,2.6
Baskin Robbins,Noida,28.5672537,77.3254972,3.5
Burger King,Noida,28.5671503,77.3253081,3.5
Costa Coffee,Noida,28.5674465,77.3260709,3.5
Crazy Noodles,Noida,28.5678881,77.3264748,3.6
Jack Po!tato's,Noida,28.5671054,77.3253509,3.5
Mandarin Trail,Noida,28.5672163,77.3255325,3.7
Nazeer Foods,Noida,28.5674287,77.3256447,3.6
Pizza Hut,Noida,28.5672492,77.3255133,3.7
Shree Rathnam,Noida,28.5680132,77.3261382,3.5
TGI Friday's,Noida,28.5676834,77.3262056,3.5
Thaal Vaadi,Noida,28.5680132,77.3261382,3.5
Cafe' Wow,Noida,28.5675141,77.3255998,0.0
Chef's Basket Pop Up Caf��,Noida,0.0,0.0,0.0
Chocolate Fountain,Noida,28.5671588,77.3253979,0.0
McDonald's,Noida,28.5680759,77.3265645,0.0
Tea Trails,Noida,28.564185,77.324803,0.0
The Hangout-Deli,Noida,28.5677509,77.32321292,0.0
Chopaal,Noida,28.5671503,77.3253081,2.0
Club Ice Cube,Noida,28.5680674,77.3264748,2.0
Moti Mahal Delux Tandoori Trail,Noida,28.5670397,77.325445,2.0
The Punjabiis Restro Bar,Noida,28.5671588,77.3253979,4.0
Sky Grill,Noida,28.5575368,77.3675243,2.6
Bread & Pasta,Noida,28.5579292,77.3673027,0.0
Chillies Cafe,Noida,28.5578418,77.367188,0.0
Platters,Noida,28.5579297,77.3673216,0.0
The Grand,Noida,28.5578518,77.367188,0.0
Hops n Grains,Panchkula,30.6978586,76.849258,4.2
Genuine Broaster Chicken,Patna,0.0,0.0,3.5
Bansi Vihar,Patna,25.60803333,85.137825,3.4
Mainland China,Patna,0.0,0.0,3.5
Pukhtaan-The Royal Taste of India,Patna,0.0,0.0,3.5
The Yellow Chilli,Patna,25.61034722,85.13588611,3.5
Indian Summer Cafe,Patna,25.6097878,85.14262542,3.4
KFC,Patna,25.6172,85.14649167,3.3
McDonald's,Patna,25.617912,85.148632,3.4
Biryani Mahal,Patna,25.61042222,85.13382778,3.6
Spice Court - Hotel Maurya,Patna,25.615025,85.142028,3.7
Angeethi,Patna,25.60662778,85.074775,3.4
Red Chilli,Patna,25.61355147,85.08215654,3.6
Pind Balluchi,Patna,25.61704444,85.14115833,3.3
Raj Rasoi,Patna,25.61583889,85.14343889,3.3
Kapil Dev's Eleven,Patna,25.61098056,85.13806111,3.6
Sri Basant Vihar,Patna,25.61011389,85.13407222,3.6
17 Degrees,Patna,25.634209,85.106207,3.5
Nirvana,Patna,25.61403056,85.11631667,3.4
Roti Restaurant,Patna,25.62067778,85.11401389,3.1
Swaaddesh,Patna,25.61552768,85.1154613,3.5
Auroville Bakery,Puducherry,11.989991,79.834825,3.8
Tanto Pizzeria,Puducherry,11.99078611,79.82895,3.8
The Smoothie Bar,Puducherry,11.93819039,79.83147883,3.7
Le Club,Puducherry,11.92587222,79.83385556,3.5
Cafe Ole,Puducherry,11.92994722,79.83015556,3.8
Italize,Puducherry,11.93648771,79.83134832,3.6
The Pasta Bar Veneto,Puducherry,11.92996111,79.83013889,3.6
Baker Street,Puducherry,11.929275,79.829584,4.1
Zuka Choco-la,Puducherry,11.929842,79.830194,4.2
Bay of Buddha -  The Promenade,Puducherry,11.9331,79.8358,3.8
Blueline - The Promenade,Puducherry,11.93315278,79.83575556,3.8
Villa Shanti,Puducherry,11.929698,79.833191,3.9
Le Cafe,Puducherry,11.93154444,79.83570833,3.1
Spice Route,Puducherry,11.92877274,79.83363356,3.4
#Dilliwaala6,Puducherry,11.9365319,79.83481014,3.7
Cafe des Arts,Puducherry,11.93021111,79.83331944,3.5
Le Dupleix,Puducherry,11.93104444,79.83376389,3.8
Rendezvous Cafe Restaurant,Puducherry,11.92859167,79.83258056,3.5
The Indian Kaffe Express,Puducherry,11.93036667,79.8348,3.8
Gelateria Montecatini Terme,Puducherry,11.92598889,79.83419167,4.2
The Urban Foundry,Pune,18.5691562,73.77472289,4.5
Teddy Boy,Pune,18.5514399,73.80485516,3.6
Effingut Brewerkz,Pune,18.554382,73.7982064,4.3
Le Plaisir,Pune,18.51420998,73.83842938,4.8
Farzi Cafe,Pune,18.5436256,73.9051007,4.3
Mineority By Saby,Pune,18.54625752,73.90433729,4.2
The Little Next Door,Pune,18.54694697,73.90062645,4.1
Effingut Brewerkz,Pune,18.53408003,73.89852025,4.3
Kargo,Pune,18.53656175,73.89648478,4.4
Saut��ed Stories,Pune,18.53929933,73.897902,4.2
The Sassy Spoon,Pune,18.533811,73.899315,4.1
German Bakery Wunderbar,Pune,18.52001645,73.83054703,4.0
Chili's,Pune,18.5624502,73.9166191,4.5
Barbeque Nation,Pune,18.51621575,73.84252679,4.5
Blue Water,Pune,18.63621513,73.75108123,4.2
Agent Jack's Bar,Pune,18.5367185,73.8303275,4.2
Tales & Spirits,Pune,18.5309626,73.8289719,4.1
18 Degrees Resto Lounge,Pune,18.59348149,73.785901,3.6
Apache,Pune,18.5639345,73.9153669,4.1
Barbeque Ville,Pune,18.5927182,73.7735722,4.4
Hot Lips,Ranchi,23.41679167,85.31684167,3.3
The Kav's,Ranchi,0.0,0.0,3.2
Prana,Ranchi,0.0,0.0,3.7
Kathi Kabab,Ranchi,23.35903333,85.32534722,3.3
Yo China Restaurant,Ranchi,23.35516389,85.32409722,3.4
Kaveri Restaurant And Caterers,Ranchi,23.35780368,85.32514606,4.0
Yellow Sapphire,Ranchi,23.359407,85.325055,3.7
Moti Mahal Delux Tandoori Trail,Ranchi,23.35378333,85.32696667,3.6
Jungli Moon Dance Restaurant,Ranchi,23.35105833,85.32573056,3.1
KFC,Ranchi,23.35442222,85.3329,3.2
Punjab Sweet House,Ranchi,23.35919444,85.32544722,3.5
Food Belle,Ranchi,0.0,0.0,3.3
Kaveri Restaurant And Caterers,Ranchi,23.37498889,85.33548611,3.4
OMG Cafe,Ranchi,0.0,0.0,3.3
The Best,Ranchi,23.36974563,85.33981957,3.4
7th Heaven,Ranchi,23.37129167,85.32787222,3.7
The Urban Brava,Ranchi,23.37487778,85.33573889,3.6
Waterfront - Radisson Blu,Ranchi,23.351489,85.324253,3.4
Pizza Hut,Ranchi,23.33301667,85.3172,3.5
Aroma - The Royal Retreat,Ranchi,23.39925,85.39046389,3.5
Saffron Mantra,Secunderabad,17.4589981,78.5003662,4.4
Coffee Cup,Secunderabad,17.4832159,78.5521107,4.6
Level 5 - Terrace Restro & Cafe,Surat,21.18643846,72.79411532,3.8
Wok On Fire,Surat,21.18660789,72.79413611,3.9
Thalaivaa,Surat,21.18688393,72.79361609,4.1
World Platter,Surat,21.17349346,72.80195273,3.9
Golden Dragon,Surat,21.17510449,72.80434225,4.2
Mysore Cafe,Surat,21.185047,72.80858986,4.0
Coffee Culture - The Ristorante Lounge,Surat,21.17079783,72.79048864,4.0
Falafel Lovers,Surat,21.17334339,72.79273096,4.3
The Centre Court,Surat,21.175975,72.79550278,4.1
Wok On Fire,Surat,21.17105952,72.78929204,3.7
Leonardo Italian Mediterranean Dining,Surat,21.15773452,72.76877817,4.2
Kansar Gujarati Thali,Surat,21.18343357,72.81449206,3.9
The Haus,Surat,21.17009563,72.78912205,3.9
Black Pepper,Surat,21.15772858,72.76872553,4.1
Pizza Hut,Surat,21.16052169,72.77147748,4.1
The Sizzling Salsa,Surat,21.16043664,72.77420897,4.1
Global Local,Surat,21.14956883,72.77269729,3.4
The Creamery,Surat,21.14983426,72.7786658,3.6
The Food Lab,Surat,21.14966885,72.77262915,3.6
The Hog Spot,Surat,21.15275978,72.77805928,3.8
22nd Parallel,Vadodara,22.307898,73.167788,4.5
Kabir Kitchen,Vadodara,0.0,0.0,3.8
Kaphi Pibama,Vadodara,22.32,73.17,3.8
VarieTea,Vadodara,0.0,0.0,3.9
Barbeque Nation,Vadodara,22.310526,73.170937,4.3
Little Italy,Vadodara,22.31279,73.170283,4.1
Meraki,Vadodara,0.0,0.0,4.0
That Place,Vadodara,0.0,0.0,4.4
Wok On Fire,Vadodara,0.0,0.0,3.8
Mandap - Hotel Express Towers,Vadodara,22.310329,73.169083,4.0
Offside Lounge,Vadodara,22.308096,73.167753,3.8
Gazebo Garden Restaurant,Vadodara,0.0,0.0,3.5
La Quello - Mediterranean Kitchen,Vadodara,22.31023696,73.15892089,4.6
El Amigos Kitchen,Vadodara,22.311603,73.165012,3.5
Mr Toasties,Vadodara,0.0,0.0,3.9
The Yellow Chilli,Vadodara,0.0,0.0,3.9
Coffee Culture,Vadodara,0.0,0.0,4.3
Freshco - The Health Caf��,Vadodara,0.0,0.0,4.2
Pizza Hut,Vadodara,22.311844,73.165081,4.1
Tomato's,Vadodara,22.311358,73.164798,4.1
Open Hand Shop & Cafe,Varanasi,25.287958,83.004504,3.4
Pizzeria Vaatika Cafe,Varanasi,25.288447,83.006523,3.7
Aman Restaurant,Varanasi,0.0,0.0,3.2
Blue Lassi,Varanasi,0.0,0.0,3.7
Kerala Cafe,Varanasi,0.0,0.0,3.6
Baati Chokha,Varanasi,0.0,0.0,3.7
Deena Chat Bhandar,Varanasi,0.0,0.0,3.8
Dosa Cafe,Varanasi,25.307589,83.010021,3.5
Kashi Chat Bhandar,Varanasi,25.311385,82.971977,4.1
Chrystal Bowl Restaurant,Varanasi,25.290468,83.001801,3.3
Flavours Cafe,Varanasi,25.281437,82.999827,3.4
Ming Garden,Varanasi,25.270943,82.982869,3.5
Burger King,Varanasi,25.334362,82.987294,3.4
Tandoor Villa,Varanasi,25.33290879,82.98929069,3.6
eastWEST - Radisson Hotel,Varanasi,25.338373,82.98081,3.3
The Great Kabab Factory - Radisson Hotel,Varanasi,25.338373,82.98081,3.3
I:ba Cafe & Restaurant,Varanasi,0.0,0.0,3.5
3Cherryz Sky Lounge & Cafe,Varanasi,25.31717627,82.99116335,3.2
VNS Live Studio,Varanasi,25.31834492,82.99169443,3.5
Singh's Delight Restaurant,Varanasi,0.0,0.0,3.5
Pizza Hut,Vizag,17.73417778,83.31851111,4.6
Pizza Hut,Vizag,17.72614722,83.30513889,4.3
Sri Sairam Parlour,Vizag,17.72629722,83.30341389,4.2
Mekong - Hotel GreenPark,Vizag,17.715819,83.307073,4.4
The Square - Hotel Novotel,Vizag,17.71069,83.315935,4.1
Alpha Hotel,Vizag,17.71202778,83.30161389,3.7
Barbeque Nation,Vizag,0.0,0.0,4.9
Double Roti,Vizag,0.0,0.0,3.8
Bake My Wish,Vizag,0.0,0.0,3.8
Kamat Restaurant,Vizag,17.73480556,83.33809722,3.6
My Restaurant,Vizag,17.740024,83.326859,3.5
Percolator Coffee House,Vizag,17.71266157,83.31983998,3.6
Tea Trails,Vizag,0.0,0.0,3.7
Six Degrees,Vizag,17.726709,83.304558,4.1
Sea Inn - Raju Gaari Dhaba,Vizag,17.78386944,83.38285833,4.0
D Cabana,Vizag,17.764287,83.361377,3.6
Kaloreez,Vizag,0.0,0.0,3.7
Plot 17,Vizag,17.7195395,83.31528135,4.3
Vista - The Park,Vizag,17.721182,83.33684,3.8
Flying Spaghetti Monster,Vizag,17.72111944,83.31494167,4.4
Noah's Barn Coffeenery,Bandung,-6.887057501,107.6127895,4.2
Momo Milk,Bogor,-6.606916768,106.8103014,3.7
Lemongrass,Bogor,-6.576578026,106.8078499,4.0
Talaga Sampireun,Jakarta,-6.168466667,106.7285083,4.9
Toodz House,Jakarta,-6.278012,106.801782,4.6
OJJU,Jakarta,-6.244221,106.783162,3.9
Union Deli,Jakarta,-6.197150016,106.8197488,4.6
Skye,Jakarta,-6.196778,106.821999,4.1
Satoo - Hotel Shangri-La,Jakarta,-6.203291667,106.8189611,4.6
MONKS,Jakarta,-6.163947933,106.9113346,4.2
Zenbu,Jakarta,-6.224333333,106.8425,4.4
Sushi Masa,Jakarta,-6.101298,106.800144,4.9
Lucky Cat Coffee & Kitchen,Jakarta,-6.218932479,106.8317481,4.3
3 Wise Monkeys,Jakarta,-6.235241091,106.8134001,4.2
Flip Burger,Jakarta,-6.23077495,106.8085503,4.4
